Fecha; FondoA; FondoB; FondoC; FondoD; FondoE;
23-Ene-2005;15.491,75;13.793,76;15.476,85;12.572,04;16.112,11;
22-Ene-2005;15.491,75;13.793,76;15.476,85;12.572,04;16.112,11;
21-Ene-2005;15.491,75;13.793,76;15.476,85;12.572,04;16.112,11;
20-Ene-2005;15.426,97;13.746,38;15.434,79;12.543,06;16.080,79;
19-Ene-2005;15.492,39;13.788,18;15.460,47;12.552,05;16.093,33;
18-Ene-2005;15.431,49;13.755,22;15.431,16;12.531,09;16.075,19;
17-Ene-2005;15.354,54;13.704,87;15.382,95;12.502,12;16.065,78;
16-Ene-2005;15.248,99;13.639,00;15.329,72;12.467,46;16.046,23;
15-Ene-2005;15.248,99;13.639,00;15.329,72;12.467,46;16.046,23;
14-Ene-2005;15.248,99;13.639,00;15.329,72;12.467,46;16.046,23;
13-Ene-2005;15.288,12;13.661,41;15.346,51;12.481,08;16.066,37;
12-Ene-2005;15.281,15;13.666,94;15.351,44;12.474,90;16.046,21;
11-Ene-2005;15.259,94;13.663,40;15.354,01;12.479,11;16.046,89;
10-Ene-2005;15.227,70;13.641,70;15.338,71;12.476,01;16.043,17;
09-Ene-2005;15.285,06;13.674,42;15.360,68;12.491,41;16.050,80;
08-Ene-2005;15.285,06;13.674,42;15.360,68;12.491,41;16.050,80;
07-Ene-2005;15.285,06;13.674,42;15.360,68;12.491,41;16.050,80;
06-Ene-2005;15.460,23;13.777,14;15.439,73;12.538,50;16.071,00;
05-Ene-2005;15.613,03;13.874,04;15.507,43;12.572,54;16.078,64;
04-Ene-2005;15.581,23;13.862,17;15.497,41;12.559,44;16.076,32;
03-Ene-2005;15.511,87;13.816,58;15.467,74;12.554,32;16.094,43;
02-Ene-2005;15.503,63;13.810,63;15.462,72;12.551,85;16.104,90;
01-Ene-2005;15.503,63;13.810,63;15.462,72;12.551,85;16.104,90;
31-Dic-2004;15.503,63;13.810,63;15.462,72;12.551,85;16.104,90;
30-Dic-2004;15.499,40;13.815,16;15.466,90;12.559,93;16.119,43;
29-Dic-2004;15.435,54;13.771,50;15.431,44;12.539,67;16.113,06;
28-Dic-2004;15.458,95;13.782,15;15.445,45;12.549,94;16.093,51;
27-Dic-2004;15.418,28;13.767,32;15.435,67;12.555,37;16.101,19;
26-Dic-2004;15.428,03;13.773,65;15.445,95;12.558,78;16.083,95;
25-Dic-2004;15.428,03;13.773,65;15.445,95;12.558,78;16.083,95;
24-Dic-2004;15.428,03;13.773,65;15.445,95;12.558,78;16.083,95;
23-Dic-2004;15.425,24;13.770,10;15.442,29;12.564,27;16.094,97;
22-Dic-2004;15.358,45;13.732,87;15.406,43;12.540,20;16.080,81;
21-Dic-2004;15.244,80;13.668,62;15.365,29;12.514,11;16.072,41;
20-Dic-2004;15.393,57;13.756,84;15.444,13;12.571,42;16.110,87;
19-Dic-2004;15.361,06;13.739,74;15.423,41;12.569,63;16.108,20;
18-Dic-2004;15.361,06;13.739,74;15.423,41;12.569,63;16.108,20;
17-Dic-2004;15.361,06;13.739,74;15.423,41;12.569,63;16.108,20;
16-Dic-2004;15.362,26;13.737,21;15.425,24;12.576,10;16.107,82;
15-Dic-2004;15.175,96;13.631,21;15.342,61;12.534,85;16.078,49;
14-Dic-2004;15.219,42;13.655,33;15.387,43;12.573,12;16.112,07;
13-Dic-2004;15.341,05;13.713,77;15.430,70;12.609,32;16.143,57;
12-Dic-2004;15.448,73;13.778,91;15.471,27;12.621,70;16.151,47;
11-Dic-2004;15.448,73;13.778,91;15.471,27;12.621,70;16.151,47;
10-Dic-2004;15.448,73;13.778,91;15.471,27;12.621,70;16.151,47;
09-Dic-2004;15.456,09;13.787,94;15.472,82;12.607,79;16.120,33;
08-Dic-2004;15.450,31;13.782,41;15.465,99;12.602,09;16.107,57;
07-Dic-2004;15.450,31;13.782,41;15.465,99;12.602,09;16.107,57;
06-Dic-2004;15.469,63;13.797,62;15.479,15;12.611,03;16.105,62;
05-Dic-2004;15.400,71;13.759,20;15.443,45;12.586,27;16.049,86;
04-Dic-2004;15.400,71;13.759,20;15.443,45;12.586,27;16.049,86;
03-Dic-2004;15.400,71;13.759,20;15.443,45;12.586,27;16.049,86;
02-Dic-2004;15.346,85;13.724,38;15.418,67;12.586,32;16.104,02;
01-Dic-2004;15.370,19;13.736,28;15.426,59;12.590,70;16.123,48;
30-Nov-2004;15.353,74;13.725,81;15.421,74;12.594,91;16.133,17;
29-Nov-2004;15.299,21;13.693,17;15.402,13;12.582,09;16.120,06;
28-Nov-2004;15.294,43;13.689,13;15.401,98;12.587,51;16.126,98;
27-Nov-2004;15.294,43;13.689,13;15.401,98;12.587,51;16.126,98;
26-Nov-2004;15.294,43;13.689,13;15.401,98;12.587,51;16.126,98;
25-Nov-2004;15.214,78;13.638,62;15.359,99;12.562,61;16.095,04;
24-Nov-2004;15.156,13;13.602,20;15.328,51;12.547,87;16.082,98;
23-Nov-2004;15.255,68;13.657,21;15.371,10;12.578,28;16.125,98;
22-Nov-2004;15.222,52;13.635,81;15.346,86;12.561,74;16.126,42;
21-Nov-2004;15.136,07;13.584,43;15.303,63;12.537,72;16.103,15;
20-Nov-2004;15.136,07;13.584,43;15.303,63;12.537,72;16.103,15;
19-Nov-2004;15.136,07;13.584,43;15.303,63;12.537,72;16.103,15;
18-Nov-2004;15.136,07;13.584,43;15.303,63;12.537,72;16.103,15;
17-Nov-2004;15.181,43;13.608,24;15.323,41;12.553,17;16.126,24;
16-Nov-2004;15.107,36;13.569,98;15.288,43;12.537,79;16.098,78;
15-Nov-2004;15.091,84;13.566,68;15.296,97;12.553,66;16.111,61;
14-Nov-2004;15.092,60;13.569,90;15.305,39;12.558,67;16.121,67;
13-Nov-2004;15.092,60;13.569,90;15.305,39;12.558,67;16.121,67;
12-Nov-2004;15.092,60;13.569,90;15.305,39;12.558,67;16.121,67;
11-Nov-2004;15.062,98;13.557,03;15.295,89;12.553,06;16.127,99;
10-Nov-2004;15.130,90;13.598,75;15.334,71;12.580,59;16.167,38;
09-Nov-2004;15.109,83;13.586,97;15.323,82;12.575,23;16.157,89;
08-Nov-2004;15.097,18;13.586,20;15.326,84;12.577,05;16.153,88;
07-Nov-2004;15.002,93;13.528,55;15.280,83;12.557,82;16.132,98;
06-Nov-2004;15.002,93;13.528,55;15.280,83;12.557,82;16.132,98;
05-Nov-2004;15.002,93;13.528,55;15.280,83;12.557,82;16.132,98;
04-Nov-2004;14.954,17;13.505,05;15.271,19;12.567,19;16.138,60;
03-Nov-2004;14.883,10;13.466,29;15.237,39;12.553,91;16.128,26;
02-Nov-2004;14.923,50;13.489,07;15.266,65;12.572,80;16.140,64;
01-Nov-2004;14.897,58;13.463,18;15.243,56;12.562,18;16.153,33;
31-Oct-2004;14.897,58;13.463,18;15.243,56;12.562,18;16.153,33;
30-Oct-2004;14.897,58;13.463,18;15.243,56;12.562,18;16.153,33;
29-Oct-2004;14.897,58;13.463,18;15.243,56;12.562,18;16.153,33;
28-Oct-2004;14.709,61;13.353,71;15.149,95;12.508,18;16.118,68;
27-Oct-2004;14.697,46;13.344,93;15.146,06;12.515,27;16.139,10;
26-Oct-2004;14.794,17;13.399,35;15.188,30;12.540,69;16.146,77;
25-Oct-2004;14.672,89;13.330,42;15.116,74;12.492,20;16.080,37;
24-Oct-2004;14.625,43;13.295,84;15.091,49;12.474,72;16.081,71;
23-Oct-2004;14.625,43;13.295,84;15.091,49;12.474,72;16.081,71;
22-Oct-2004;14.625,43;13.295,84;15.091,49;12.474,72;16.081,71;
21-Oct-2004;14.773,98;13.370,20;15.156,84;12.511,57;16.113,77;
20-Oct-2004;14.682,12;13.322,50;15.114,67;12.487,54;16.090,45;
19-Oct-2004;14.599,69;13.269,01;15.069,04;12.454,48;16.057,93;
18-Oct-2004;14.611,20;13.268,24;15.069,14;12.456,06;16.062,39;
17-Oct-2004;14.660,83;13.284,67;15.076,80;12.454,21;16.071,23;
16-Oct-2004;14.660,83;13.284,67;15.076,80;12.454,21;16.071,23;
15-Oct-2004;14.660,83;13.284,67;15.076,80;12.454,21;16.071,23;
14-Oct-2004;14.691,65;13.303,25;15.079,02;12.451,12;16.039,10;
13-Oct-2004;14.689,38;13.298,90;15.062,80;12.424,32;15.993,42;
12-Oct-2004;14.686,96;13.300,12;15.069,66;12.424,43;15.969,24;
11-Oct-2004;14.819,03;13.379,34;15.129,88;12.449,54;15.972,81;
10-Oct-2004;14.819,03;13.379,34;15.129,88;12.449,54;15.972,81;
09-Oct-2004;14.819,03;13.379,34;15.129,88;12.449,54;15.972,81;
08-Oct-2004;14.819,03;13.379,34;15.129,88;12.449,54;15.972,81;
07-Oct-2004;14.778,71;13.356,45;15.108,67;12.447,41;15.977,21;
06-Oct-2004;14.762,31;13.349,70;15.106,52;12.445,16;15.955,02;
05-Oct-2004;14.681,48;13.308,03;15.072,20;12.439,12;15.972,50;
04-Oct-2004;14.568,38;13.234,03;15.027,10;12.417,95;16.003,21;
03-Oct-2004;14.553,96;13.213,66;15.017,31;12.411,65;15.993,49;
02-Oct-2004;14.553,96;13.213,66;15.017,31;12.411,65;15.993,49;
01-Oct-2004;14.553,96;13.213,66;15.017,31;12.411,65;15.993,49;
30-Sep-2004;14.457,72;13.160,57;14.965,17;12.379,73;15.973,83;
29-Sep-2004;14.354,64;13.106,01;14.926,67;12.362,37;15.971,00;
28-Sep-2004;14.466,23;13.165,08;14.972,70;12.388,17;15.958,30;
27-Sep-2004;14.469,53;13.166,99;14.974,38;12.389,23;15.972,89;
26-Sep-2004;14.475,11;13.161,74;14.966,79;12.379,30;15.976,63;
25-Sep-2004;14.475,11;13.161,74;14.966,79;12.379,30;15.976,63;
24-Sep-2004;14.475,11;13.161,74;14.966,79;12.379,30;15.976,63;
23-Sep-2004;14.543,40;13.200,01;14.995,30;12.386,90;15.969,49;
22-Sep-2004;14.515,30;13.171,90;14.970,67;12.370,55;15.963,78;
21-Sep-2004;14.432,52;13.120,79;14.921,88;12.341,43;15.930,89;
20-Sep-2004;14.361,34;13.078,57;14.887,63;12.336,75;15.944,37;
19-Sep-2004;14.413,37;13.102,22;14.896,39;12.334,54;15.950,39;
18-Sep-2004;14.413,37;13.102,22;14.896,39;12.334,54;15.950,39;
17-Sep-2004;14.413,37;13.102,22;14.896,39;12.334,54;15.950,39;
16-Sep-2004;14.413,37;13.102,22;14.896,39;12.334,54;15.950,39;
15-Sep-2004;14.369,19;13.065,99;14.869,39;12.314,85;15.943,94;
14-Sep-2004;14.289,98;13.022,73;14.845,41;12.303,60;15.938,23;
13-Sep-2004;14.271,67;13.011,77;14.849,28;12.317,33;15.984,75;
12-Sep-2004;14.237,56;12.997,43;14.831,12;12.301,63;15.952,57;
11-Sep-2004;14.237,56;12.997,43;14.831,12;12.301,63;15.952,57;
10-Sep-2004;14.237,56;12.997,43;14.831,12;12.301,63;15.952,57;
09-Sep-2004;14.278,68;13.023,72;14.850,80;12.311,17;15.953,12;
08-Sep-2004;14.294,32;13.035,81;14.865,93;12.317,68;15.946,11;
07-Sep-2004;14.266,86;13.025,28;14.847,55;12.319,58;15.957,30;
06-Sep-2004;14.291,35;13.045,85;14.869,80;12.343,22;16.001,31;
05-Sep-2004;14.288,05;13.040,15;14.871,30;12.337,17;15.987,32;
04-Sep-2004;14.288,05;13.040,15;14.871,30;12.337,17;15.987,32;
03-Sep-2004;14.288,05;13.040,15;14.871,30;12.337,17;15.987,32;
02-Sep-2004;14.265,48;13.026,72;14.859,27;12.338,86;15.989,27;
01-Sep-2004;14.185,19;12.980,43;14.822,92;12.329,18;15.998,12;
31-Ago-2004;14.254,22;13.017,28;14.854,18;12.340,58;16.007,20;
30-Ago-2004;14.147,05;12.945,72;14.791,97;12.302,20;15.982,51;
29-Ago-2004;14.164,88;12.948,34;14.792,03;12.311,83;15.995,76;
28-Ago-2004;14.164,88;12.948,34;14.792,03;12.311,83;15.995,76;
27-Ago-2004;14.164,88;12.948,34;14.792,03;12.311,83;15.995,76;
26-Ago-2004;14.091,12;12.908,58;14.755,89;12.304,63;16.024,23;
25-Ago-2004;14.010,81;12.860,66;14.708,54;12.276,84;16.000,50;
24-Ago-2004;14.055,36;12.893,27;14.736,23;12.300,57;16.029,16;
23-Ago-2004;14.077,29;12.896,26;14.743,91;12.304,52;16.041,67;
22-Ago-2004;14.000,92;12.849,00;14.701,62;12.277,17;15.991,06;
21-Ago-2004;14.000,92;12.849,00;14.701,62;12.277,17;15.991,06;
20-Ago-2004;14.000,92;12.849,00;14.701,62;12.277,17;15.991,06;
19-Ago-2004;13.972,51;12.828,16;14.687,53;12.269,68;15.999,18;
18-Ago-2004;13.859,66;12.753,74;14.619,51;12.228,70;15.951,49;
17-Ago-2004;13.807,10;12.719,33;14.598,53;12.212,11;15.946,02;
16-Ago-2004;13.832,33;12.728,97;14.611,53;12.208,70;15.916,65;
15-Ago-2004;13.862,34;12.745,12;14.612,73;12.202,23;15.921,09;
14-Ago-2004;13.862,34;12.745,12;14.612,73;12.202,23;15.921,09;
13-Ago-2004;13.862,34;12.745,12;14.612,73;12.202,23;15.921,09;
12-Ago-2004;13.866,92;12.742,10;14.603,67;12.201,73;15.948,93;
11-Ago-2004;13.775,07;12.690,31;14.558,71;12.174,35;15.921,34;
10-Ago-2004;13.787,40;12.692,04;14.561,64;12.178,61;15.933,34;
09-Ago-2004;13.834,70;12.710,10;14.568,07;12.176,63;15.913,63;
08-Ago-2004;13.864,89;12.719,16;14.564,71;12.160,51;15.886,57;
07-Ago-2004;13.864,89;12.719,16;14.564,71;12.160,51;15.886,57;
06-Ago-2004;13.864,89;12.719,16;14.564,71;12.160,51;15.886,57;
05-Ago-2004;13.910,69;12.740,75;14.584,31;12.166,97;15.890,02;
04-Ago-2004;13.895,02;12.730,46;14.573,43;12.164,41;15.888,01;
03-Ago-2004;13.936,80;12.750,23;14.592,00;12.167,94;15.874,35;
02-Ago-2004;13.886,77;12.719,84;14.560,22;12.157,29;15.876,20;
01-Ago-2004;13.778,28;12.654,84;14.496,16;12.118,98;15.832,08;
31-Jul-2004;13.778,28;12.654,84;14.496,16;12.118,98;15.832,08;
30-Jul-2004;13.778,28;12.654,84;14.496,16;12.118,98;15.832,08;
29-Jul-2004;13.805,64;12.661,40;14.494,56;12.112,04;15.803,93;
28-Jul-2004;13.833,98;12.671,98;14.499,94;12.118,60;15.818,45;
27-Jul-2004;13.870,62;12.680,31;14.504,28;12.116,54;15.825,61;
26-Jul-2004;13.855,57;12.676,01;14.474,84;12.085,42;15.753,41;
25-Jul-2004;13.878,22;12.676,61;14.488,07;12.091,32;15.750,10;
24-Jul-2004;13.878,22;12.676,61;14.488,07;12.091,32;15.750,10;
23-Jul-2004;13.878,22;12.676,61;14.488,07;12.091,32;15.750,10;
22-Jul-2004;13.959,68;12.723,82;14.505,92;12.090,66;15.733,77;
21-Jul-2004;13.915,53;12.696,33;14.485,15;12.073,25;15.711,70;
20-Jul-2004;13.928,09;12.698,32;14.486,69;12.078,29;15.710,05;
19-Jul-2004;13.841,26;12.644,11;14.448,42;12.054,37;15.697,74;
18-Jul-2004;13.894,43;12.672,66;14.465,78;12.070,43;15.718,01;
17-Jul-2004;13.894,43;12.672,66;14.465,78;12.070,43;15.718,01;
16-Jul-2004;13.894,43;12.672,66;14.465,78;12.070,43;15.718,01;
15-Jul-2004;13.944,22;12.692,77;14.486,76;12.069,80;15.702,17;
14-Jul-2004;13.979,84;12.712,68;14.493,46;12.073,76;15.718,13;
13-Jul-2004;13.944,36;12.682,21;14.478,54;12.067,98;15.724,41;
12-Jul-2004;13.969,41;12.692,25;14.487,87;12.069,98;15.728,90;
11-Jul-2004;13.941,54;12.675,02;14.464,69;12.049,30;15.695,69;
10-Jul-2004;13.941,54;12.675,02;14.464,69;12.049,30;15.695,69;
09-Jul-2004;13.941,54;12.675,02;14.464,69;12.049,30;15.695,69;
08-Jul-2004;13.928,82;12.657,67;14.452,71;12.036,49;15.685,12;
07-Jul-2004;13.961,37;12.673,15;14.458,27;12.040,05;15.690,90;
06-Jul-2004;13.949,67;12.661,95;14.446,05;12.021,55;15.654,12;
05-Jul-2004;13.965,43;12.660,93;14.446,34;12.016,20;15.621,37;
04-Jul-2004;13.966,68;12.661,10;14.438,53;12.001,29;15.602,88;
03-Jul-2004;13.966,68;12.661,10;14.438,53;12.001,29;15.602,88;
02-Jul-2004;13.966,68;12.661,10;14.438,53;12.001,29;15.602,88;
01-Jul-2004;13.957,08;12.649,36;14.422,62;11.996,84;15.598,75;
30-Jun-2004;13.962,17;12.654,04;14.418,96;11.988,94;15.594,67;
29-Jun-2004;13.940,26;12.652,48;14.441,91;12.004,07;15.635,06;
28-Jun-2004;13.834,82;12.584,62;14.386,36;11.972,37;15.598,29;
27-Jun-2004;13.834,82;12.584,62;14.386,36;11.972,37;15.598,29;
26-Jun-2004;13.834,82;12.584,62;14.386,36;11.972,37;15.598,29;
25-Jun-2004;13.834,82;12.584,62;14.386,36;11.972,37;15.598,29;
24-Jun-2004;13.801,39;12.566,58;14.378,94;11.968,22;15.624,23;
23-Jun-2004;13.792,31;12.564,41;14.367,44;11.969,09;15.605,61;
22-Jun-2004;13.856,34;12.600,28;14.403,51;11.994,22;15.646,70;
21-Jun-2004;13.831,95;12.581,39;14.383,45;11.980,12;15.617,48;
20-Jun-2004;13.776,58;12.541,07;14.350,83;11.963,45;15.639,72;
19-Jun-2004;13.776,58;12.541,07;14.350,83;11.963,45;15.639,72;
18-Jun-2004;13.776,58;12.541,07;14.350,83;11.963,45;15.639,72;
17-Jun-2004;13.742,89;12.516,94;14.324,86;11.955,86;15.648,29;
16-Jun-2004;13.695,21;12.485,07;14.300,37;11.935,30;15.598,98;
15-Jun-2004;13.765,45;12.527,66;14.320,65;11.935,28;15.571,46;
14-Jun-2004;13.795,93;12.546,73;14.350,60;11.960,10;15.633,46;
13-Jun-2004;13.838,58;12.559,40;14.372,96;11.984,82;15.685,19;
12-Jun-2004;13.838,58;12.559,40;14.372,96;11.984,82;15.685,19;
11-Jun-2004;13.838,58;12.559,40;14.372,96;11.984,82;15.685,19;
10-Jun-2004;13.848,06;12.556,75;14.352,92;11.971,54;15.667,80;
09-Jun-2004;13.773,93;12.515,12;14.316,13;11.949,65;15.649,00;
08-Jun-2004;13.646,33;12.456,58;14.285,00;11.948,20;15.669,73;
07-Jun-2004;13.705,62;12.484,92;14.300,05;11.946,65;15.659,04;
06-Jun-2004;13.705,62;12.484,92;14.300,05;11.946,65;15.659,04;
05-Jun-2004;13.705,62;12.484,92;14.300,05;11.946,65;15.659,04;
04-Jun-2004;13.705,62;12.484,92;14.300,05;11.946,65;15.659,04;
03-Jun-2004;13.697,42;12.476,72;14.291,99;11.949,51;15.658,66;
02-Jun-2004;13.796,75;12.532,76;14.336,61;11.972,99;15.658,34;
01-Jun-2004;13.759,44;12.510,11;14.311,75;11.959,89;15.635,29;
31-May-2004;13.680,46;12.467,15;14.267,12;11.930,81;15.592,07;
30-May-2004;13.615,46;12.422,22;14.241,13;11.911,02;15.592,65;
29-May-2004;13.615,46;12.422,22;14.241,13;11.911,02;15.592,65;
28-May-2004;13.615,46;12.422,22;14.241,13;11.911,02;15.592,65;
27-May-2004;13.558,52;12.383,91;14.202,81;11.890,83;15.601,50;
26-May-2004;13.472,71;12.331,13;14.165,87;11.860,17;15.573,58;
25-May-2004;13.416,10;12.306,06;14.144,32;11.853,19;15.573,27;
24-May-2004;13.489,68;12.340,54;14.174,78;11.885,82;15.597,96;
23-May-2004;13.261,31;12.212,41;14.066,94;11.815,65;15.545,08;
22-May-2004;13.261,31;12.212,41;14.066,94;11.815,65;15.545,08;
21-May-2004;13.261,31;12.212,41;14.066,94;11.815,65;15.545,08;
20-May-2004;13.261,31;12.212,41;14.066,94;11.815,65;15.545,08;
19-May-2004;13.147,14;12.155,95;14.017,61;11.795,44;15.545,70;
18-May-2004;13.342,20;12.254,36;14.093,17;11.828,54;15.539,44;
17-May-2004;13.329,01;12.240,87;14.075,59;11.801,90;15.488,16;
16-May-2004;13.427,25;12.294,23;14.113,38;11.817,84;15.475,30;
15-May-2004;13.427,25;12.294,23;14.113,38;11.817,84;15.475,30;
14-May-2004;13.427,25;12.294,23;14.113,38;11.817,84;15.475,30;
13-May-2004;13.415,68;12.286,12;14.110,80;11.822,12;15.478,96;
12-May-2004;13.290,95;12.220,27;14.049,45;11.783,85;15.442,19;
11-May-2004;13.630,91;12.397,71;14.200,69;11.865,23;15.475,66;
10-May-2004;13.788,83;12.478,75;14.252,82;11.881,18;15.468,62;
09-May-2004;13.916,15;12.535,21;14.292,95;11.894,41;15.453,54;
08-May-2004;13.916,15;12.535,21;14.292,95;11.894,41;15.453,54;
07-May-2004;13.916,15;12.535,21;14.292,95;11.894,41;15.453,54;
06-May-2004;13.828,42;12.489,73;14.249,85;11.872,04;15.439,74;
05-May-2004;13.702,69;12.415,59;14.191,11;11.826,67;15.419,52;
04-May-2004;13.695,90;12.409,71;14.184,34;11.806,88;15.377,08;
03-May-2004;13.783,21;12.458,37;14.225,00;11.817,79;15.360,52;
02-May-2004;13.952,15;12.538,36;14.289,97;11.840,84;15.348,11;
01-May-2004;13.952,15;12.538,36;14.289,97;11.840,84;15.348,11;
30-Abr-2004;13.952,15;12.538,36;14.289,97;11.840,84;15.348,11;
29-Abr-2004;14.072,95;12.603,05;14.349,20;11.868,63;15.395,26;
28-Abr-2004;14.084,03;12.601,22;14.338,74;11.861,75;15.367,58;
27-Abr-2004;14.003,30;12.553,73;14.287,35;11.827,09;15.328,22;
26-Abr-2004;13.983,02;12.538,78;14.272,94;11.806,40;15.317,24;
25-Abr-2004;13.972,71;12.527,98;14.267,95;11.815,04;15.345,95;
24-Abr-2004;13.972,71;12.527,98;14.267,95;11.815,04;15.345,95;
23-Abr-2004;13.972,71;12.527,98;14.267,95;11.815,04;15.345,95;
22-Abr-2004;13.939,11;12.509,55;14.250,50;11.796,98;15.325,32;
21-Abr-2004;13.944,14;12.511,96;14.241,25;11.787,84;15.308,55;
20-Abr-2004;13.927,11;12.508,40;14.242,53;11.791,29;15.310,39;
19-Abr-2004;13.921,50;12.505,14;14.250,68;11.808,37;15.309,28;
18-Abr-2004;14.037,46;12.565,80;14.309,28;11.833,07;15.302,21;
17-Abr-2004;14.037,46;12.565,80;14.309,28;11.833,07;15.302,21;
16-Abr-2004;14.037,46;12.565,80;14.309,28;11.833,07;15.302,21;
15-Abr-2004;14.158,47;12.626,97;14.353,54;11.856,82;15.307,70;
14-Abr-2004;14.117,09;12.613,52;14.329,99;11.839,07;15.291,07;
13-Abr-2004;14.141,54;12.637,22;14.366,60;11.878,91;15.362,50;
12-Abr-2004;14.131,97;12.631,16;14.364,63;11.868,18;15.335,56;
11-Abr-2004;14.257,81;12.698,14;14.436,32;11.916,17;15.358,89;
10-Abr-2004;14.257,81;12.698,14;14.436,32;11.916,17;15.358,89;
09-Abr-2004;14.257,81;12.698,14;14.436,32;11.916,17;15.358,89;
08-Abr-2004;14.257,81;12.698,14;14.436,32;11.916,17;15.358,89;
07-Abr-2004;14.210,31;12.669,83;14.401,20;11.897,85;15.325,20;
06-Abr-2004;14.142,91;12.632,97;14.362,13;11.875,03;15.300,01;
05-Abr-2004;14.082,85;12.606,07;14.352,38;11.857,92;15.312,16;
04-Abr-2004;13.982,65;12.549,78;14.313,50;11.847,12;15.332,16;
03-Abr-2004;13.982,65;12.549,78;14.313,50;11.847,12;15.332,16;
02-Abr-2004;13.982,65;12.549,78;14.313,50;11.847,12;15.332,16;
01-Abr-2004;13.941,57;12.531,80;14.310,72;11.838,96;15.341,07;
31-Mar-2004;13.985,20;12.555,54;14.338,73;11.865,86;15.368,16;
30-Mar-2004;13.850,92;12.492,33;14.281,91;11.834,30;15.378,31;
29-Mar-2004;13.792,08;12.463,71;14.256,32;11.824,99;15.380,30;
28-Mar-2004;13.662,26;12.391,67;14.195,64;11.775,05;15.343,75;
27-Mar-2004;13.662,26;12.391,67;14.195,64;11.775,05;15.343,75;
26-Mar-2004;13.662,26;12.391,67;14.195,64;11.775,05;15.343,75;
25-Mar-2004;13.702,61;12.416,74;14.213,10;11.788,63;15.346,82;
24-Mar-2004;13.699,31;12.413,99;14.220,90;11.797,59;15.345,72;
23-Mar-2004;13.788,57;12.457,94;14.250,35;11.813,71;15.352,66;
22-Mar-2004;13.865,55;12.510,76;14.287,65;11.821,99;15.337,30;
21-Mar-2004;13.800,00;12.474,18;14.251,84;11.782,82;15.298,25;
20-Mar-2004;13.800,00;12.474,18;14.251,84;11.782,82;15.298,25;
19-Mar-2004;13.800,00;12.474,18;14.251,84;11.782,82;15.298,25;
18-Mar-2004;13.776,59;12.466,91;14.251,92;11.800,16;15.325,88;
17-Mar-2004;13.719,75;12.432,02;14.227,61;11.791,63;15.319,80;
16-Mar-2004;13.797,80;12.471,97;14.247,55;11.800,80;15.308,43;
15-Mar-2004;13.753,92;12.455,92;14.233,03;11.780,83;15.282,03;
14-Mar-2004;13.899,27;12.521,58;14.282,57;11.804,96;15.275,08;
13-Mar-2004;13.899,27;12.521,58;14.282,57;11.804,96;15.275,08;
12-Mar-2004;13.899,27;12.521,58;14.282,57;11.804,96;15.275,08;
11-Mar-2004;14.048,03;12.594,45;14.341,83;11.839,39;15.294,06;
10-Mar-2004;13.984,24;12.545,48;14.290,15;11.802,45;15.264,89;
09-Mar-2004;14.010,60;12.564,71;14.285,59;11.790,21;15.231,29;
08-Mar-2004;13.998,04;12.570,31;14.291,94;11.789,71;15.201,14;
07-Mar-2004;14.090,69;12.630,79;14.352,02;11.828,64;15.222,18;
06-Mar-2004;14.090,69;12.630,79;14.352,02;11.828,64;15.222,18;
05-Mar-2004;14.090,69;12.630,79;14.352,02;11.828,64;15.222,18;
04-Mar-2004;14.147,63;12.647,04;14.361,10;11.830,81;15.218,23;
03-Mar-2004;14.011,57;12.574,20;14.277,90;11.795,40;15.200,87;
02-Mar-2004;13.875,92;12.501,31;14.221,80;11.766,68;15.196,98;
01-Mar-2004;13.861,46;12.489,01;14.213,83;11.764,99;15.200,40;
29-Feb-2004;13.880,21;12.494,61;14.222,65;11.777,87;15.219,10;
28-Feb-2004;13.880,21;12.494,61;14.222,65;11.777,87;15.219,10;
27-Feb-2004;13.880,21;12.494,61;14.222,65;11.777,87;15.219,10;
26-Feb-2004;13.771,97;12.432,31;14.150,30;11.729,07;15.171,39;
25-Feb-2004;13.899,75;12.492,25;14.221,01;11.770,69;15.200,56;
24-Feb-2004;13.851,59;12.457,34;14.175,78;11.733,85;15.161,98;
23-Feb-2004;13.874,21;12.458,99;14.172,94;11.719,49;15.148,43;
22-Feb-2004;13.969,58;12.498,63;14.214,21;11.755,56;15.184,03;
21-Feb-2004;13.969,58;12.498,63;14.214,21;11.755,56;15.184,03;
20-Feb-2004;13.969,58;12.498,63;14.214,21;11.755,56;15.184,03;
19-Feb-2004;13.804,45;12.399,69;14.108,92;11.681,85;15.126,86;
18-Feb-2004;13.661,25;12.320,90;14.038,50;11.638,34;15.109,92;
17-Feb-2004;13.718,35;12.338,43;14.069,81;11.670,06;15.147,58;
16-Feb-2004;13.643,96;12.294,38;14.015,79;11.629,96;15.115,11;
15-Feb-2004;13.588,04;12.263,91;13.986,84;11.608,53;15.101,72;
14-Feb-2004;13.588,04;12.263,91;13.986,84;11.608,53;15.101,72;
13-Feb-2004;13.588,04;12.263,91;13.986,84;11.608,53;15.101,72;
12-Feb-2004;13.600,60;12.273,55;14.004,70;11.626,87;15.116,92;
11-Feb-2004;13.536,22;12.239,89;13.965,74;11.581,25;15.067,99;
10-Feb-2004;13.432,53;12.201,10;13.913,81;11.550,96;15.041,72;
09-Feb-2004;13.505,64;12.242,09;13.987,06;11.616,85;15.126,76;
